fatalities,injured,evacuated,estimated_total_cost,normalized_total_cost,federal_payments,provincial_payments,insurance_payments,start_day,start_week,start_month,start_year,start_weekend,start_season_canada,end_day,end_week,end_month,end_year,end_weekend,end_season_canada,disaster_type,disaster_subgroup,disaster_group,disaster_category,magnitude,utility_people_affected,city,province,country,canada,summary
0,0,600,,,,,,3,51,12,1951,f,Winter,3,51,12,1951,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Stephenville Crossg,NL,Canada,t,"Stephenville Crossing, Summerside NL, December 19, 1951.  A severe storm hit Stephenville Crossing and Summerside, with winds gusting at 180 km/h and flooding the towns. The rail bed was washed-out and the rail line closed for three days. The train station was flooded as were major roads that were covered under 1.2 m of water. A sawmill at Summerside was destroyed, 15 telegraph poles were blown down, fishermen lost boats and gear, and thousands of lobsters washed ashore."
19,0,0,,,,,,1,3,1,1952,f,Winter,1,3,1,1952,f,Winter,Non-Residential,Explosion,Technology,Incident,0,0,Pictou County,NS,Canada,t,"Pictou County NS, January 14, 1952. 19 dead: a gas explosion in the MacGregor Mine killed 19 workers who stayed behind to block off the dangerous area."
0,0,0,,,,,,2,14,4,1952,f,Spring,4,18,5,1952,f,Spring,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Eastend,SK,Canada,t,"Eastend SK, April 1952. In spring 1952, the Frenchman River flooded the town of Eastend; the flood was a result of a well-above-normal snowpack in the Cypress Hills and below-normal spring temperatures."
481,8000,0,,,,,,4,1,1,1953,f,Winter,4,53,12,1953,f,Winter,Epidemic,Biological,Natural,Disaster,0,0,,,Canada,t,"Across Canada, 1953. 481 dead; polio affected more than 8000 Canadians."
17,0,0,,,,,,4,1,1,1953,f,Winter,4,1,1,1953,f,Winter,Storm - Unspecified / Other,Meteorological - Hydrological,Natural,Disaster,0,0,Lake Superior,ON,Canada,t,"Lake Superior ON, 1953. Freighter sinks in high winds in Lake Superior: 17 dead."
7,40,500,,,,,,4,21,5,1953,f,Spring,4,21,5,1953,f,Spring,Tornado,Meteorological - Hydrological,Natural,Disaster,0,0,Sarnia,ON,Canada,t,"Sarnia ON, May 21, 1953. 7 dead, 40 injured and 500 left homeless."
0,0,0,,,,,,2,29,7,1953,f,Summer,2,29,7,1953,f,Summer,Storms and Severe Thunderstorms,Meteorological - Hydrological,Natural,Disaster,0,0,Central,AB,Canada,t,"Central Alberta, July 14, 1953. Thousands of birds were crushed by golf-ball sized hailstones as a hailstorm moved across central Alberta, affecting an area of 1800 sq. km."
1,186,0,,,,,,1,35,8,1953,f,Summer,6,36,9,1953,t,Autumn,Heat Event,Meteorological - Hydrological,Natural,Disaster,0,0,Toronto,ON,Canada,t,"Toronto ON, August 24 - September 5, 1953; 1 person died of heat-related fever; 186 cases of heat prostration and injury were reported at the Canadian National Exhibition.  Water consumption levels reached record levels of 182 million gallons for Toronto area on September 2."
0,0,0,,,,,,6,4,1,1954,t,Winter,6,4,1,1954,t,Winter,Tornado,Meteorological - Hydrological,Natural,Disaster,0,0,White Pot Beach,NS,Canada,t,"White Point Beach NS, January 30, 1954. A tornado producing hail and lightning hit the coast of Nova Scotia near Liverpool."
0,0,0,,,,,,1,7,2,1954,f,Winter,4,7,2,1954,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Southern,ON,Canada,t,"Southern Ontario, February 15-18, 1954. Communities on the shores of Lakes Ontario, Erie and Huron, including Toronto, experienced flooding; the Thames and Grand Rivers also experienced flooding which disrupted utilities and forced roads and businesses to close."
37,0,0,,,,,,3,14,4,1954,f,Spring,3,14,4,1954,f,Spring,Air,Transportation accident,Technology,Incident,0,0,Moose Jaw,SK,Canada,t,"Moose Jaw SK, April 7, 1954. A TransCanada Airlines aircraft collided with an Royal Canadian Air Force trainer."
0,0,0,,,,,,6,36,9,1954,t,Autumn,1,37,9,1954,f,Autumn,Hurricane / Typhoon / Tropical Storm,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"New Brunswick, September 11-13, 1954. Hurricane Edna caused severe damage and flooding."
0,0,0,,,,,,6,52,1,1955,t,Winter,6,52,1,1955,t,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,,MB,Canada,t,"Manitoba and Saskatchewan, 1955. Most damage to rural areas. Roads and bridges were washed out or damaged and sowing of fields was inhibited due to water cover."
0,0,0,24402775,10384159.6,,23207778,,5,26,7,1955,f,Summer,3,35,8,1955,f,Summer,Wildfire,Meteorological - Hydrological,Natural,Disaster,0,0,,QC,Canada,t,"Ontario and Québec, July-August 1955. More than 100 forest fires burned longer than four weeks; on August 4 there were 150 fires."
7,0,0,,,,,,1,28,7,1955,f,Summer,1,28,7,1955,f,Summer,Avalanche,Meteorological - Hydrological,Natural,Disaster,0,0,Lake Louise,AB,Canada,t,"Mount Temple, Lake Louise AB, July 11, 1955. 7 skiers killed; inexperienced climbers were swept away by an avalanche."
3,6,2000,,,,,,6,45,11,1955,t,Autumn,6,45,11,1955,t,Autumn,Landslide,Geological,Natural,Disaster,0,0,Nicolet,QC,Canada,t,"Nicolet QC, November 12, 1955. 3 dead, 2000 evacuated, 6 injured; a landslide carried six buildings into a huge crater on the shore of the Nicolet River."
81,0,7472,,,,,,4,41,10,1954,f,Autumn,5,41,10,1954,f,Autumn,Hurricane / Typhoon / Tropical Storm,Meteorological - Hydrological,Natural,Disaster,0,0,Toronto,ON,Canada,t,"Toronto Ontario, October 14-15, 1954.  Hurricane Hazel; 81 dead; 7472 people (based on 1,868 families of 4) left homeless; winds reached 124 km/h; as much as 111 mm of rain fell in 12 hours in some areas; over 210 mm of rain fell over two days, causing severe flooding in the flood-plain regions (low lying areas) of the Don and Humber Rivers and the Etobicoke and Mimico Creeks; the area hit hardest by the storm (in terms of rainfall) was Brampton and the worst flooding occurred along the Humber River; it was the most severe flooding in the Toronto area in 200 years. 20 bridges were destroyed or damaged beyond repair; the Humber River in Weston rose 6 metres, sweeping away a full block of homes on Raymore Drive, and killing 32 residents; a trailer park in Woodbridge was flooded and destroyed, killing 20 people. Flooding was widespread, from Lake Simcoe to Toronto and from the Niagara region to Lake St. Clair."
0,0,0,,,,,,2,1,1,1956,f,Winter,3,3,1,1956,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Nova Scotia, January 3-18, 1956. A prolonged warm spell from the month of December 1955-Feb 1956, caused province-wide flooding from snowmelt and ice jams; the major flooding occurred from Jan. 318, during a period referred to as the longest January thaw to date; 100 bridges were destroyed across the province."
0,0,0,,,,,,4,35,8,1956,f,Summer,5,35,8,1956,f,Summer,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Southern,ON,Canada,t,"Southern Ontario, August 30-31, 1956. Due to flooding, several roads were closed and damage occurred along the Thames and Grand Rivers as well in the Toronto area."
62,0,0,,,,,,7,49,12,1956,t,Winter,7,49,12,1956,t,Winter,Air,Transportation accident,Technology,Incident,0,0,Mounte Slesse,BC,Canada,t,"Mount Slesse BC, December 9, 1956. 62 people killed when TransCanada Air Lines North Star disappeared outside Vancouver en route to Calgary: the plane was discovered on May 13, 1957 on Mount Slesse, British Columbia."
0,0,0,,,,,,2,42,10,1957,f,Autumn,2,42,10,1957,f,Autumn,Landslide,Geological,Natural,Disaster,0,0,Peace River,BC,Canada,t,"Peace River BC, 1957. A slump in Cretaceous shale destroyed the Alaska Highway suspension bridge over the Peace River near Fort St. John."
75,0,0,,,,,,2,1,1,1957,f,Winter,3,1,12,1958,f,Winter,Leak / Spill Release,Hazardous Chemicals,Technology,Incident,0,0,St. Lawrence,NL,Canada,t,"St. Lawrence NL, 1957-1958. Radiation sickness resulting from fluorspar mine in 1957-1958; radiation leaked from a nearby large uranium deposit; 75 dead."
0,0,0,,,,,,2,1,1,1957,f,Winter,2,1,1,1957,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Thetford Mes,QC,Canada,t,"Thetford Mines QC, August 1957. A convective storm brought torrential rainfall to the area near Thetford Mines; severe damage was caused in Thetford Mines and the Becancour Basin."
1,2,0,,,,,,5,10,3,1957,f,Spring,5,10,3,1957,f,Spring,Rioting,Civil Incident,Conflict,Incident,0,0,Murdochville,QC,Canada,t,"Murdochville QC, March 8, 1957. 924 mining employees in Murdochville, Québec, strike concerning the refusal of the company to recognise and negotiate with the union; on March 8, violence and property damage arose, one striker was killed and two seriously injured."
79,0,0,,,,,,7,32,8,1957,t,Summer,7,32,8,1957,t,Summer,Air,Transportation accident,Technology,Incident,0,0,Quebec City,QC,Canada,t,"Quebec City QC, August 11, 1957. 79 people killed when Maritime Central Airways DC-4 crashed near Quebec City."
7,0,0,,,,,,5,47,11,1957,f,Autumn,5,47,11,1957,f,Autumn,Landslide,Geological,Natural,Disaster,0,0,Prce Rupert,BC,Canada,t,"Prince Rupert BC, November 22, 1957. 7 dead; debris avalanche triggered by heavy rains buried three houses."
0,0,0,,,,,,3,1,1,1958,f,Winter,3,1,1,1958,f,Winter,Tornado,Meteorological - Hydrological,Natural,Disaster,0,0,Amaranth,MB,Canada,t,"Amaranth MB, May 1958."
0,0,0,0,0,,,,3,1,1,1958,f,Winter,3,1,1,1958,f,Winter,Drought,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Prairie Provinces, 1958. Cereal crop drought occurred in parts of the Prairies; severe and widespread surface water droughts were reported."
18,0,0,,,,,,5,45,11,1958,f,Autumn,5,45,11,1958,f,Autumn,Residential,Fire,Technology,Incident,0,0,Montreal,QC,Canada,t,"Montreal QC, November 7, 1958. A fire burned the Olfields Apartments, killing 18 people."
0,0,122,,,,,,4,1,1,1959,f,Winter,4,1,1,1959,f,Winter,Residential,Fire,Technology,Incident,0,0,Lanark,ON,Canada,t,"Lanark ON, 1959. A fire that broke out in the town of Lanark left 122 people homeless. The Canadian Red Cross was called in to assist them."
0,0,0,0,0,,,,4,1,1,1959,f,Winter,4,1,1,1959,f,Winter,Drought,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Prairie Provinces, 1959. Severe and widespread surface water droughts reported on the Prairies."
18,0,0,,,,,,2,25,6,1958,f,Winter,2,25,6,1958,f,Winter,Transportation,Infrastructure failure,Technology,Incident,0,0,Vancouver,BC,Canada,t,"Vancouver BC, June 16, 1958. A section of the Second Narrows Bridge over Burrard Inlet collapsed during construction: design error was later determined to be the cause."
75,99,0,,,,,,4,43,10,1958,f,Autumn,4,43,10,1958,f,Autumn,Manufacturing / Industry,Infrastructure failure,Technology,Incident,0,0,Sprghill,NS,Canada,t,"Springhill NS, October 23, 1958. 75 dead, 99 survivors: a tunnel collapsed in the #2 colliery causing an explosion: the 99 survivors were trapped underground but later rescued."
4,0,0,,,,,,5,13,3,1959,f,Spring,5,13,3,1959,f,Spring,Landslide,Geological,Natural,Disaster,0,0,Revelstoke,BC,Canada,t,"Revelstoke BC, March 27, 1959. 4 dead; a landslide, which was triggered by highway construction, struck a house and killed 4 occupants."
33,0,0,0,0,,,,6,25,6,1959,t,Winter,6,25,6,1959,t,Winter,Hurricane / Typhoon / Tropical Storm,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Maritime Provinces, June 20, 1959. 33 people, mostly lobster fishermen, were killed as hurricane gales, reaching 120 km/h, swept across the Maritimes; caused considerable property damage. Twenty-two fishing boats were destroyed off Escuminac."
0,0,0,,,,,,5,53,1,1960,f,Winter,5,53,1,1960,f,Winter,Tsunami,Geological,Natural,Disaster,0,0,,,Canada,t,"British Columbia, 1960. Outer coast; an earthquake of magnitude 9.5 in Chile caused a 1.2 metre wave at the Tofino tide gauge; run-up was higher in many areas; damage to log booms occurred along the west coast of Vancouver Island and the Queen Charlotte Islands."
11,0,0,,,,,,5,53,1,1960,f,Winter,5,53,1,1960,f,Winter,Non-Residential,Explosion,Technology,Incident,0,0,Wdsor,ON,Canada,t,"Windsor ON, 1960. Gas explosion in store; 11 dead."
0,0,0,0,0,,,,5,53,1,1960,f,Winter,5,53,1,1960,f,Winter,Drought,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Prairie Provinces, 1960. Cereal crop drought occurred in parts of the Prairies."
0,0,0,,,,,,2,22,5,1961,f,Spring,2,22,5,1961,f,Spring,Storms and Severe Thunderstorms,Meteorological - Hydrological,Natural,Disaster,0,0,South Central,SK,Canada,t,"South Central Saskatchewan, May 30, 1961. A Canadian record was set when 254 mm of rain fell within an hour at Buffalo Gap, Saskatchewan on May 30, 1961; the rain caused road washouts, field erosion, and loss of all vegetation from several crop and pasture fields; in some areas of the storm, heavy hail occurred which remained in drifts for several days."
5,0,0,,,,,,4,35,8,1961,f,Summer,4,35,8,1961,f,Summer,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Timms,ON,Canada,t,"Timmins ON, August 31, 1961. A severe thunderstorm moved across the Timmins area; hail was reported; storm runoff from the Town Creek basin and runoff from streets and storm sewers of Timmins caused Town Creek to reach flood stage; Timmins was flooded resulting in road washouts, smashed houses and undercut foundations; a mother and four children drowned in a house along the bank of the creek."
0,0,0,,,,,,4,5,2,1960,f,Winter,4,5,2,1960,f,Winter,Marine Release,Hazardous Chemicals,Technology,Incident,0,0,Chedabucto Bay,NS,Canada,t,"Chedabucto Bay NS, February 4, 1960. The tanker Arrow ran aground on Cerberus Rock and polluted 300 km of coast. The 18,000 ton Liberian ship owned by Sunstone Marine S.A. Panama was carrying 16,000 tons of Bunker C fuel oil for Imperial Oil Limited from Venezuela to the plant in the Strait of Canso."
0,0,0,,,,,,1,16,4,1960,f,Spring,1,16,4,1960,f,Spring,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Wnipeg,MB,Canada,t,"Winnipeg MB, April 18, 1960. Severe flooding of the Red River in the Winnipeg area (damages unknown)."
0,0,0,,,,,,1,19,5,1960,f,Spring,6,19,5,1960,t,Spring,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Southern,ON,Canada,t,"Southern and Central Ontario, May 9-14, 1960. Substantial flooding caused the closing of numerous roads in central Ontario."
1,0,0,,,,,,6,26,7,1960,t,Summer,4,10,3,1963,f,Spring,Non-Residential,Arson,Conflict,Incident,0,0,Kootenay Region,BC,Canada,t,"Kootenay region BC, July 2, 1960 - March 7, 1963. Dozens of arson and bomb attacks were carried out by the radical Doukhobor sect, the Sons of Freedom, during this period; favourite targets were railways, utility poles and lines belonging to the West Kootenay Power and Light Company and the homes and buildings of Orthodox Doukhobors; the only fatality was a Sons of Freedom follower killed by his own bomb."
3,0,0,,,,,,3,36,9,1960,f,Autumn,3,36,9,1960,f,Autumn,Landslide,Geological,Natural,Disaster,0,0,McBride,BC,Canada,t,"McBride BC, September 7, 1960. Victims were highway construction workers."
0,0,0,,,,,,6,8,2,1961,t,Winter,6,8,2,1961,t,Winter,Storms and Severe Thunderstorms,Meteorological - Hydrological,Natural,Disaster,0,0,Montreal,QC,Canada,t,"Montreal QC, February 25, 1961. The storm with winds gusting to 120 km/h caused heavily loaded utility wires to snap; a week after the storm, parts of the city were still left without electricity."
0,0,0,0,0,,,,7,52,1,1961,t,Winter,7,52,1,1961,t,Winter,Drought,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Prairie Provinces, 1961. One of the worst agricultural droughts to occur in the Prairies; among the most severe and widespread surface water droughts ever to occur on the Prairies; total net farm income dropped by 48% compared to 1960.  The worst drought year this century for prairie wheat."
1,0,0,,,,,,4,21,5,1961,f,Spring,3,22,5,1961,f,Spring,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,Sat John River Bas,NB,Canada,t,"Saint John River basin NB, May 25-31, 1961. Extensive rainfall from cyclonic storms over a long period of time added to the already substantial snowmelt resulted in widespread flooding across New Brunswick in late May 1961; significant damage was reported in the Saint John, Nashwaak, Miramichi and Tobique River basins; 1 drowning victim reported."
9,0,0,,,,,,2,50,12,1962,f,Winter,2,50,12,1962,f,Winter,Landslide,Geological,Natural,Disaster,0,0,Toulnustouc River,QC,Canada,t,"Rivière Toulnustouc QC, December 11, 1962. Nine workers killed by a landslide in marine clay caused by blasting."
0,0,0,,,,,,1,1,1,1962,f,Winter,1,1,1,1962,f,Winter,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Prince Edward Island, April 1962. A frontal storm hit the south coast of Prince Edward Island, depositing 180 mm of rain on top of heavy snow in early April; major flooding occurred, causing several washouts and damaging bridges and paved highways; the problem was increased by ice jams; the flood affected almost the entire province."
0,0,0,0,0,,,,1,1,1,1962,f,Winter,1,1,1,1962,f,Winter,Drought,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Prairie Provinces, 1962. Severe and widespread surface water droughts reported on the Prairies."
0,0,0,,,,,,7,40,10,1962,t,Autumn,1,41,10,1962,f,Autumn,Hurricane / Typhoon / Tropical Storm,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Nova Scotia, October 7-8, 1962.  Hurricane/tropical cyclone Daisy."
,,,,,,,,6,13,3,1962,t,Spring,3,14,4,1962,f,Spring,Flood,Meteorological - Hydrological,Natural,Disaster,0,0,,,Canada,t,"Southeastern New Brunswick, March 31 - April 4, 1962.  Flooding was caused by heavy rainfall. Flooding occurred along many rivers in the southeastern portion of the province.  It was said to be the heaviest flooding in memory in Moncton.  Bridges, highways and railway lines were washed out; several communities and portions thereof isolated.  At least 50 people in Sackville were forced out of their homes.  Damage in St. John, Moncton, Sackville, and Kings County. "
